OYAHMCD,SEQ,STRNO,OYAREVNO,STRSEQ,KOHMCD,SIZEX,SIZEY,SIZEZ,SHAPEQTY,OYAQTYKBN,OYAQTY,OYAUNIT,KOQTY,KOUNIT,VALDEC,HASUKBN,NOTE,REVNOTE,REVDT,REVTANCD,VALFLG,INSTID,INSTDT,UPDTID,UPDTDT
1631-105DAL38,1,1,1,1,MA-1631-105DAL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DAM38,1,1,1,1,MA-1631-105DAM38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DB30,1,1,1,1,MA-1631-105DB30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DB38,1,1,1,1,MA-1631-105DB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DBL30,1,1,1,1,MA-1631-105DBL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DBL38,1,1,1,1,MA-1631-105DBL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DBM30,1,1,1,1,MA-1631-105DBM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DBM38,1,1,1,1,MA-1631-105DBM38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DC30,1,1,1,1,MA-1631-105DC30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DC38,1,1,1,1,MA-1631-105DC38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DCL30,1,1,1,1,MA-1631-105DCL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DCL38,1,1,1,1,MA-1631-105DCL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105DCM30,1,1,1,1,MA-1631-105DCM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EA30,1,1,1,1,MA-1631-105EA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EA38,1,1,1,1,MA-1631-105EA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EAL30,1,1,1,1,MA-1631-105EAL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EAL38,1,1,1,1,MA-1631-105EAL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EAM38,1,1,1,1,MA-1631-105EAM38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EB30,1,1,1,1,MA-1631-105EB30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EB38,1,1,1,1,MA-1631-105EB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EBL30,1,1,1,1,MA-1631-105EBL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EBL38,1,1,1,1,MA-1631-105EBL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EBM30,1,1,1,1,MA-1631-105EBM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EBM38,1,1,1,1,MA-1631-105EBM38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EC30,1,1,1,1,MA-1631-105EC30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105EC38,1,1,1,1,MA-1631-105EC38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105ECL30,1,1,1,1,MA-1631-105ECL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105ECL38,1,1,1,1,MA-1631-105ECL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105ECM30,1,1,1,1,MA-1631-105ECM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FA30,1,1,1,1,MA-1631-105FA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FA38,1,1,1,1,MA-1631-105FA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FAL30,1,1,1,1,MA-1631-105FAL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FAM38,1,1,1,1,MA-1631-105FAM38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FB30,1,1,1,1,MA-1631-105FB30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FB38,1,1,1,1,MA-1631-105FB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FBL30,1,1,1,1,MA-1631-105FBL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FBL38,1,1,1,1,MA-1631-105FBL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FBM30,1,1,1,1,MA-1631-105FBM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FBM38,1,1,1,1,MA-1631-105FBM38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FC30,1,1,1,1,MA-1631-105FC30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FC38,1,1,1,1,MA-1631-105FC38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FCL30,1,1,1,1,MA-1631-105FCL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FCL38,1,1,1,1,MA-1631-105FCL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FCM30,1,1,1,1,MA-1631-105FCM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FD30,1,1,1,1,MA-1631-105FD30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FD38,1,1,1,1,MA-1631-105FD38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FDL30,1,1,1,1,MA-1631-105FDL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FDL38,1,1,1,1,MA-1631-105FDL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105FDM30,1,1,1,1,MA-1631-105FDM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GA30,1,1,1,1,MA-1631-105GA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GA38,1,1,1,1,MA-1631-105GA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GAL30,1,1,1,1,MA-1631-105GAL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GAM38,1,1,1,1,MA-1631-105GAM38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GB30,1,1,1,1,MA-1631-105GB30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GB38,1,1,1,1,MA-1631-105GB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GBL30,1,1,1,1,MA-1631-105GBL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GBL38,1,1,1,1,MA-1631-105GBL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GBM30,1,1,1,1,MA-1631-105GBM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GBM38,1,1,1,1,MA-1631-105GBM38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GC30,1,1,1,1,MA-1631-105GC30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GC38,1,1,1,1,MA-1631-105GC38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GCL30,1,1,1,1,MA-1631-105GCL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GCL38,1,1,1,1,MA-1631-105GCL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GCM30,1,1,1,1,MA-1631-105GCM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GD30,1,1,1,1,MA-1631-105GD30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GD38,1,1,1,1,MA-1631-105GD38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GDL30,1,1,1,1,MA-1631-105GDL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GDL38,1,1,1,1,MA-1631-105GDL38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105GDM30,1,1,1,1,MA-1631-105GDM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105HA30,1,1,1,1,MA-1631-105HA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105HAM30,1,1,1,1,MA-1631-105HAM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105HC30,1,1,1,1,MA-1631-105HC30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105HD30,1,1,1,1,MA-1631-105HD30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105HE30,1,1,1,1,MA-1631-105HE30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105HGL30,1,1,1,1,MA-1631-105HGL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105HH30,1,1,1,1,MA-1631-105HH30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105HJ30,1,1,1,1,MA-1631-105HJ30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105HK30,1,1,1,1,MA-1631-105HK30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105HL30,1,1,1,1,MA-1631-105HL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105HLL30,1,1,1,1,MA-1631-105HLL30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105JAM30,1,1,1,1,MA-1631-105JAM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105KAM30,1,1,1,1,MA-1631-105KAM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105LAM30,1,1,1,1,MA-1631-105LAM30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105MA30,1,1,1,1,MA-1631-105FD30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105MA38,1,1,1,1,MA-1631-105FD38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105NA30,1,1,1,1,MA-1631-105GD30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-105NA38,1,1,1,1,MA-1631-105GD38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-106AA-1A,1,1,1,1,MA-1631-106AA-1A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-106AA-2A,1,1,1,1,MA-1631-106AA-2A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-106AA-3A,1,1,1,1,MA-1631-106AA-3A,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-108AA,1,1,1,1,MA-1631-108AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-120AA30,1,1,1,1,MA-1631-120AA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-120AA38,1,1,1,1,MA-1631-120AA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-120BA30,1,1,1,1,MA-1631-120BA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-120BA38,1,1,1,1,MA-1631-120BA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-129AA0500,1,1,1,1,MA-1631-129AA0500,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-129AA0789,1,1,1,1,MA-1631-129AA0789,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-129AA0955,1,1,1,1,MA-1631-129AA0955,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-141BA,1,1,1,1,MA-1631-141BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307AA,1,1,1,1,MA-1631-307AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307BA,1,1,1,1,MA-1631-307BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307CB,1,1,1,1,MA-1631-307CB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307CC,1,1,1,1,MA-1631-307CC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307CC30,1,1,1,1,MA-1631-307CC30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307CC38,1,1,1,1,MA-1631-307CC38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307CD30,1,1,1,1,MA-1631-307CD30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307CD38,1,1,1,1,MA-1631-307CD38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307DA,1,1,1,1,MA-1631-307DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307EA,1,1,1,1,MA-1631-307EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307EB30,1,1,1,1,MA-1631-307EB30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307EB38,1,1,1,1,MA-1631-307EB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307EC30,1,1,1,1,MA-1631-307EC30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307EC38,1,1,1,1,MA-1631-307EC38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307FA,1,1,1,1,MA-1631-307FA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307GA,1,1,1,1,MA-1631-307GA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307HA,1,1,1,1,MA-1631-307HA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307HA30,1,1,1,1,MA-1631-307HA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307HA38,1,1,1,1,MA-1631-307HA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307HB30,1,1,1,1,MA-1631-307HB30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307HB38,1,1,1,1,MA-1631-307HB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307JB38,1,1,1,1,MA-1631-307JB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307KA38,1,1,1,1,MA-1631-307KA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307KB38,1,1,1,1,MA-1631-307KB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307LA38,1,1,1,1,MA-1631-307LA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307LB38,1,1,1,1,MA-1631-307LB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307MA38,1,1,1,1,MA-1631-307MA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307MB38,1,1,1,1,MA-1631-307MB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307MC38,1,1,1,1,MA-1631-307MC38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307NA38,1,1,1,1,MA-1631-307NA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307NB38,1,1,1,1,MA-1631-307NB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307PA20,1,1,1,1,MA-1631-307PA20,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307PA30,1,1,1,1,MA-1631-307PA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307PA38,1,1,1,1,MA-1631-307PA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307PB20,1,1,1,1,MA-1631-307PB20,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307PB30,1,1,1,1,MA-1631-307PB30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307PB38,1,1,1,1,MA-1631-307PB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307QA38,1,1,1,1,MA-1631-307QA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307QB38,1,1,1,1,MA-1631-307QB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307RA38,1,1,1,1,MA-1631-307RA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307RB38,1,1,1,1,MA-1631-307RB38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307SA30,1,1,1,1,MA-1631-307SA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307SB30,1,1,1,1,MA-1631-307SB30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307TA30,1,1,1,1,MA-1631-307TA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307TB30,1,1,1,1,MA-1631-307TB30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307UA30,1,1,1,1,MA-1631-307UA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307VA30,1,1,1,1,MA-1631-307VA30,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307VA38,1,1,1,1,MA-1631-307VA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307WA38,1,1,1,1,MA-1631-307WA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1631-307XA38,1,1,1,1,MA-1631-307XA38,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-201BA2200,1,1,1,1,MA-1651-201BA2200,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-201BA2500,1,1,1,1,MA-1651-201BA2500,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-201CA2500-1,1,1,1,1,MA-1651-201CA2500-1,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-210BC,1,1,1,1,MA-1651-210BC,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-211BB,1,1,1,1,MA-1651-211BB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-232AB,1,1,1,1,MA-1651-232AB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-232BB,1,1,1,1,MA-1651-232BB,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-236AA,1,1,1,1,MA-1651-236AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-290AA,1,1,1,1,MA-1651-290AA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-290BA,1,1,1,1,MA-1651-290BA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-290CA,1,1,1,1,MA-1651-290CA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-290DA,1,1,1,1,MA-1651-290DA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-290EA,1,1,1,1,MA-1651-290EA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-290FA,1,1,1,1,MA-1651-290FA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
1651-290GA,1,1,1,1,MA-1651-290GA,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201AA1081,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201AA1150,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201AA1333,1,1,1,1,MA-165-201202CA1333-1531T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201AA1333T,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201AA1531,1,1,1,1,MA-165-201-202CA1531,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201AA1531S,1,1,1,1,MA-165-201-202CA1531,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201AA1531T,1,1,1,1,MA-165-201202CA1333-1531T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201AA-F,1,1,1,1,MA-165-201AA-F,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA0490,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA0700,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA0700S,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA0800,1,1,1,1,MA-165-201202CA0800,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA0930,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA0930S,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1081,1,1,1,1,MA-165-201202CA1081-1081T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1081T,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1150,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1240,1,1,1,1,MA-165-201202CA1333-1531T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1333,1,1,1,1,MA-165-201202CA1333-1531T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1333S,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1333T,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1531,1,1,1,1,MA-165-201-202CA1531,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1531S,1,1,1,1,MA-165-201-202CA1531,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1531T,1,1,1,1,MA-165-201202CA1333-1531T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1531U,1,1,1,1,MA-165-201202CA1333-1531T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1680,1,1,1,1,MA-165-202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201CA1680T,1,1,1,1,MA-165-202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201FA1333,1,1,1,1,MA-165-201202CA1333-1531T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201FA1333T,1,1,1,1,MA-165-201202FK1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201FA1531T,1,1,1,1,MA-165-201202FK1333-1531T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201FA-F,1,1,1,1,MA-165201FA-1-11512012-B,,,,1,1,1.0,PC,0.025,PC,0,1,,,,,1,,,,
165-201LA0700,1,1,1,1,MA-165-201202FK1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201MA0800,1,1,1,1,MA-165-201202CA0800,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201MA0930,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201MA1150,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201MA1333,1,1,1,1,MA-165-201202CA1333-1531T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201MA1333T,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201MA1531,1,1,1,1,MA-165-201-202CA1531,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201MA1531T,1,1,1,1,MA-165-201202CA1333-1531T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201MA1531U,1,1,1,1,MA-165-201202CA1333-1531T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-201NA1531,1,1,1,1,MA-165-202AA1531,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202AA0490,1,1,1,1,MA-165-202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202AA0700,1,1,1,1,MA-165-202AA0700,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202AA0800,1,1,1,1,MA-165-202AA0800,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202AA0930,1,1,1,1,MA-165-202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202AA1081,1,1,1,1,MA-165-202AA1081,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202AA1150,1,1,1,1,MA-165-202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202AA1240,1,1,1,1,MA-165-202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202AA1333,1,1,1,1,MA-165-202AA1333,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202AA1531,1,1,1,1,MA-165-202AA1531,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202AA1680,1,1,1,1,MA-100-165-ROLL,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202CA0490,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202CA0700,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
165-202CA0700S,1,1,1,1,MA-165-201202CA1150-1333T,,,,1,1,1.0,PC,1.0,PC,0,1,,,,,1,,,,
