ç´ïÔäJénì˙,î≠çsì˙,ëgóßäJénì˙,ê∂éYåééü,ì`ï[ÇmÇè,â¡çHïîî‘,ïîïiñº,ïKóvêî,ñ¢à¯ìñç›å…êî,éËéùÇøç›å…êî,ìæà”êÊíçï∂î‘çÜ,èoå…çœêî
2025/12/08,2025/11/22,2025/11/21,2025123,E000098881,5213-607DA36,NEEDLE GUARD,2,2,8,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097458,5213-615AB34,RAISING CAM (B),49,0,29,,49
2025/12/08,2025/11/22,2025/11/21,2025123,E000097840,5213-615AB36,RAISING CAM (B),102,11,11,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097459,5213-616AB34,RAISING CAM (C),49,0,12,,49
2025/12/08,2025/11/22,2025/11/21,2025123,E000097841,5213-616AB36,RAISING CAM (C),102,7,7,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097460,5213-617AB34,RAISING CAM (D),24,24,44,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097842,5213-617AB36,RAISING CAM (D),52,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097461,5213-618AB34,RAISING CAM (E),24,24,32,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097843,5213-618AB36,RAISING CAM (E),52,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097462,5213-619AA34,WELT CAM (B),25,0,46,,25
2025/12/08,2025/11/22,2025/11/21,2025123,E000097844,5213-619AA36,WELT CAM (B),52,19,19,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097463,5213-620AA34,WELT CAM (C),25,25,55,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097845,5213-620AA36,WELT CAM (C),52,22,22,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097464,5213-621AA34,WELT CAM (D),24,24,53,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097846,5213-621AA36,WELT CAM (D),52,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097465,5213-622AA34,WELT CAM (E),24,24,32,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097847,5213-622AA36,WELT CAM (E),52,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097466,5213-627AB34,TUCKING CAM (B),16,0,35,,16
2025/12/08,2025/11/22,2025/11/21,2025123,E000097848,5213-627AB36,TUCKING CAM (B),36,16,16,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097467,5213-628AB34,TUCKING CAM (C),16,16,27,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097849,5213-628AB36,TUCKING CAM (C),36,17,17,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097468,5213-651AA34,GATE CAM (B),3,0,2,,3
2025/12/08,2025/11/22,2025/11/21,2025123,E000097850,5213-651AA36,GATE CAM (B),6,5,5,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097469,5213-652AA34,GATE CAM (C),3,0,3,,3
2025/12/08,2025/11/22,2025/11/21,2025123,E000097851,5213-652AA36,GATE CAM (C),6,5,5,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097470,5213-653AA34,GATE CAM (D),2,0,10,,2
2025/12/08,2025/11/22,2025/11/21,2025123,E000097852,5213-653AA36,GATE CAM (D),4,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097471,5213-654AA34,GATE CAM (E),2,0,3,,2
2025/12/08,2025/11/22,2025/11/21,2025123,E000097853,5213-654AA36,GATE CAM (E),4,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097472,5218-607AA34,NEEDLE GUARD,47,47,56,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097854,5218-607AA36,NEEDLE GUARD,98,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097473,5218-607BA34,NEEDLE GUARD,1,0,8,,1
2025/12/08,2025/11/22,2025/11/21,2025123,E000097855,5218-607BA36,NEEDLE GUARD,2,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097474,5218-612AA34,STITCH CAM (C),49,0,18,,49
2025/12/08,2025/11/22,2025/11/21,2025123,E000097856,5218-612AA34,STITCH CAM (C),102,18,18,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097475,5218-613AA34,STITCH CAM (D),24,24,38,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097857,5218-613AA34,STITCH CAM (D),52,14,14,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097476,5218-614AA34,STITCH CAM (E),24,24,39,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097858,5218-614AA34,STITCH CAM (E),52,15,15,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097477,5218-632AA34,TUCK STITCH CAM (C),16,16,25,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097859,5218-632AA34,TUCK STITCH CAM (C),36,9,9,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000097695,5301-591AA36,NEEDLE ARRANGE CAM,1,1,4,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097622,5301-591AA38,NEEDLE ARRANGE CAM,2,0,14,,2
2025/12/01,2025/11/22,2025/11/14,2025121,E000097696,5301-592AA36,JACK ARRANGE CAM,1,0,10,,1
2025/11/27,2025/11/22,2025/11/12,2025118,E000097623,5301-592AA38,JACK ARRANGE CAM,2,0,6,,2
2025/12/01,2025/11/22,2025/11/14,2025121,E000097697,5301-593AA36,JACK ARRANGE CAM,1,0,4,,1
2025/11/27,2025/11/22,2025/11/12,2025118,E000097624,5301-593AA38,JACK ARRANGE CAM,2,0,7,,2
2025/11/20,2025/11/22,2025/11/06,2025116,E000097349,5308-615AB30,TUCKING CAM (B),144,144,150,,0
2025/11/28,2025/11/22,2025/11/28,202511,E000098164,5308-615AB30,TUCKING CAM (B),72,6,6,,
2025/11/20,2025/11/22,2025/11/06,2025116,E000097350,5308-617AB30,TUCKING CAM (D),144,144,146,,0
2025/11/28,2025/11/22,2025/11/28,202511,E000098165,5308-617AB30,TUCKING CAM (D),72,2,2,,
2025/11/20,2025/11/22,2025/11/06,2025116,E000097351,5513-619AB30,KNITTING CAM (B),144,144,159,,0
2025/11/28,2025/11/22,2025/11/28,202511,E000098166,5513-619AB30,KNITTING CAM (B),72,15,15,,
2025/11/20,2025/11/22,2025/11/06,2025116,E000097352,5513-621AB30,KNITTING CAM (D),144,144,151,,0
2025/11/28,2025/11/22,2025/11/28,202511,E000098167,5513-621AB30,KNITTING CAM (D),72,7,7,,
2025/11/20,2025/11/22,2025/11/06,2025116,E000097353,5517-504AA34,NEEDLE GUARD,110,110,156,,0
2025/11/14,2025/11/22,2025/11/14,,E000097651,5517-504BA34,NEEDLE GUARD,37,20,20,PF-9387023,
2025/11/14,2025/11/22,2025/11/14,,E000097652,5517-504BA34,NEEDLE GUARD,37,0,0,PF-9387026,
2025/11/28,2025/11/22,2025/11/28,202511,E000098168,5517-504BA34,NEEDLE GUARD,36,0,0,,
2025/11/20,2025/11/22,2025/11/06,2025116,E000097354,5517-505AA34,PRESSER PLATE,72,0,41,,72
2025/11/28,2025/11/22,2025/11/28,202511,E000098169,5517-505AA34,PRESSER PLATE,36,36,41,,
2025/11/20,2025/11/22,2025/11/06,2025116,E000097355,5517-505BA34,PRESSER PLATE,2,0,4,,2
2025/11/20,2025/11/22,2025/11/06,2025116,E000097356,5517-511CA34,STITCH CAM,74,74,157,,0
2025/11/28,2025/11/22,2025/11/28,202511,E000098170,5517-511CA34,STITCH CAM,38,38,83,,
2025/11/20,2025/11/22,2025/11/06,2025116,E000097357,5517-515AA34,DROPLESS GUARD CAM,72,72,90,,0
2025/11/28,2025/11/22,2025/11/28,202511,E000098171,5517-515AA34,DROPLESS GUARD CAM,36,18,18,,
2025/11/20,2025/11/22,2025/11/06,2025116,E000097358,5517-516AA34,GATE CAM,2,0,18,,2
2025/11/20,2025/11/22,2025/11/06,2025116,E000097359,5517-517AA34,GATE CAM,2,0,3,,2
2025/11/20,2025/11/22,2025/11/06,2025116,E000097360,5517-518AA34,GATE CAM,2,0,2,,2
2025/11/20,2025/11/22,2025/11/06,2025116,E000097361,5517-531AA34,STITCH CAM,108,108,135,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097362,5517-566FA34,JACK GUARD CAM,108,108,161,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097363,5517-566HA34,JACK GUARD CAM,2,0,4,,2
2025/11/20,2025/11/22,2025/11/06,2025116,E000097364,5517-569AA34,CANCELLING CAM,110,110,157,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097365,5517-570AC34,RAISING CAM,108,108,182,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097366,5517-570BA34,GATE CAM,2,0,4,,2
2025/11/20,2025/11/22,2025/11/06,2025116,E000097367,5517-591AA34,NEEDLE ARRANGE CAM,2,2,10,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097368,5517-592AA34,JACK ARRANGE CAM,2,0,0,,2
2025/11/20,2025/11/22,2025/11/06,2025116,E000097369,5517-593AA34,JACK ARRANGE CAM,2,2,10,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097370,5517-622AA34,INNER GUARD CAM,38,38,93,,0
2025/11/28,2025/11/22,2025/11/28,202511,E000098172,5517-622AA34,INNER GUARD CAM,36,36,55,,
2025/11/20,2025/11/22,2025/11/06,2025116,E000097371,5518-505AA34,PRESSER PLATE,36,0,16,,36
2025/11/20,2025/11/22,2025/11/06,2025116,E000097372,5518-521AA34,TRANSFER CAM,36,36,60,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097373,5518-522AA34,RAISING CAM,36,0,62,,36
2025/11/20,2025/11/22,2025/11/06,2025116,E000097374,5518-523AA34,NEEDLE GUARD CAM,36,36,59,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097375,5518-524AA34,NEEDLE GUARD CAM,36,36,46,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097376,5518-525AA34,JACK GUARD CAM,36,36,71,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097377,5518-526AA34,JACK RAISING CAM,36,0,6,,36
2025/11/20,2025/11/22,2025/11/06,2025116,E000097378,5518-531AB34,STITCH CAM,72,72,101,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097346,5520-515AA,RAISING CAM,108,108,169,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097347,5520-515BA,RAISING CAM,108,108,164,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097379,5528-614AA30,INNER GUARD CAM,36,36,90,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000097698,5529-505AA34,PRESSER PLATE,38,38,60,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000097699,5529-505BA34,PRESSER PLATE,1,0,14,,1
2025/12/01,2025/11/22,2025/11/14,2025121,E000097700,5529-506AA34,NEEDLE GUARD,38,0,10,,38
2025/12/01,2025/11/22,2025/11/14,2025121,E000097701,5529-506BA34,NEEDLE GUARD,1,0,0,,1
2025/12/01,2025/11/22,2025/11/14,2025121,E000098059,5529-513AA34,JACK GUARD CAM,76,0,20,,76
2025/12/01,2025/11/22,2025/11/14,2025121,E000098060,5529-514AB34,JACK RAISING CAM,77,0,55,,77
2025/12/01,2025/11/22,2025/11/14,2025121,E000098061,5529-516AB34,GATE CAM,1,0,0,,1
2025/12/01,2025/11/22,2025/11/14,2025121,E000098062,5529-517AA34,GATE CAM,1,0,0,,1
2025/12/01,2025/11/22,2025/11/14,2025121,E000098063,5529-518AA34,GATE CAM,1,0,1,,1
2025/11/27,2025/11/22,2025/11/12,2025118,E000097625,5529-566BA38,JACK GUARD CAM,2,0,6,,2
2025/11/27,2025/11/22,2025/11/12,2025118,E000097626,5529-566CA38,JACK GUARD CAM,2,0,3,,2
2025/11/27,2025/11/22,2025/11/12,2025118,E000097627,5529-569CA38,CANCELLING CAM,2,0,8,,2
2025/11/27,2025/11/22,2025/11/12,2025118,E000097628,5529-570BA38,RAISING CAM,2,0,3,,2
2025/11/27,2025/11/22,2025/11/12,2025118,E000097629,5529-570CA38,RAISING CAM,2,0,9,,2
2026/01/15,2025/11/22,2025/12/24,2026014,E000098465,5529-607AA34,NEEDLE GUARD,185,90,90,,0
2026/01/20,2025/11/22,2026/01/05,2026015,E000098491,5529-607AA34,NEEDLE GUARD,185,0,0,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097630,5529-607AA38,NEEDLE GUARD,82,82,140,,0
2026/01/15,2025/11/22,2025/12/24,2026014,E000098466,5529-607BA34,NEEDLE GUARD,5,5,21,,0
2026/01/20,2025/11/22,2026/01/05,2026015,E000098492,5529-607BA34,NEEDLE GUARD,5,5,16,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097631,5529-607BA38,NEEDLE GUARD,2,0,19,,2
2025/12/01,2025/11/22,2025/11/14,2025121,E000098064,5530-572AA34,NEEDLE GUARD CAM,76,76,158,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000097653,5532-515AA,RAISING CAM,76,76,106,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000097654,5532-515BA,RAISING CAM,76,76,79,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000098065,5532-531AA38,STITCH CAM,73,73,90,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000098066,5532-531BA38,STITCH CAM,4,0,1,,4
2025/12/01,2025/11/22,2025/11/14,2025121,E000097702,5532-566AA30,JACK GUARD CAM,76,76,107,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000097703,5532-566BA34,JACK GUARD CAM,76,76,134,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000097704,5532-566CA34,JACK GUARD CAM,1,0,0,,1
2025/12/01,2025/11/22,2025/11/14,2025121,E000097705,5532-569AA34,CANCELLING CAM,76,0,11,,76
2025/12/01,2025/11/22,2025/11/14,2025121,E000097706,5532-569BA30,CANCELLING CAM,76,0,14,,76
2025/12/01,2025/11/22,2025/11/14,2025121,E000097707,5532-569CA34,CANCELLING CAM,1,0,2,,1
2025/12/01,2025/11/22,2025/11/14,2025121,E000097708,5532-570AA30,RAISING CAM,76,76,101,,0
2025/12/01,2025/11/22,2025/11/14,2025121,E000097709,5532-570BA34,RAISING CAM,76,0,8,,76
2025/12/01,2025/11/22,2025/11/14,2025121,E000097710,5532-570CA34,GATE CAM,1,0,5,,1
2025/11/06,2025/11/22,2025/10/22,2025112,E000096937,5532-607AA30,NEEDLE GUARD,175,0,57,,175
2025/11/13,2025/11/22,2025/10/29,2025114,E000097017,5532-607AA30,NEEDLE GUARD,175,0,57,,175
2025/12/10,2025/11/22,2025/11/26,2025124,E000097900,5532-607AA30,NEEDLE GUARD,175,57,57,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098041,5532-607AA30,NEEDLE GUARD,175,0,0,,0
2026/01/05,2025/11/22,2025/12/15,2026011,E000098404,5532-607AA30,NEEDLE GUARD,175,0,0,,0
2026/01/13,2025/11/22,2025/12/22,2026013,E000098434,5532-607AA30,NEEDLE GUARD,175,0,0,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099060,5532-607AA30,NEEDLE GUARD,175,0,0,,0
2026/02/24,2025/11/22,2026/02/06,2026027,E000099085,5532-607AA30,NEEDLE GUARD,175,0,0,,0
2025/11/06,2025/11/22,2025/10/22,2025112,E000096938,5532-607BA30,NEEDLE GUARD,5,5,16,,0
2025/11/13,2025/11/22,2025/10/29,2025114,E000097018,5532-607BA30,NEEDLE GUARD,5,5,11,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000097901,5532-607BA30,NEEDLE GUARD,5,5,6,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098042,5532-607BA30,NEEDLE GUARD,5,1,1,,0
2026/01/05,2025/11/22,2025/12/15,2026011,E000098405,5532-607BA30,NEEDLE GUARD,5,0,0,,0
2026/01/13,2025/11/22,2025/12/22,2026013,E000098435,5532-607BA30,NEEDLE GUARD,5,0,0,,0
2026/02/19,2025/11/22,2026/02/04,2026026,E000099061,5532-607BA30,NEEDLE GUARD,5,0,0,,0
2026/02/24,2025/11/22,2026/02/06,2026027,E000099086,5532-607BA30,NEEDLE GUARD,5,0,0,,0
2025/11/27,2025/11/22,2025/11/27,,E000099262,5534-627AA38,GATE CAM (H),1,1,21,PM-5168801,
2025/11/11,2025/11/22,2025/11/11,,E000098873,5534-628AA38,GATE CAM (L),1,1,21,PM-5165501,
2025/11/27,2025/11/22,2025/11/12,2025118,E000097632,5540-541AA38,JACK GUARD ARC CAM,120,0,261,,120
2025/11/27,2025/11/22,2025/11/12,2025118,E000097633,5541-505AB38,PRESSER PLATE,168,168,197,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097634,5541-505BA38,PRESSER PLATE,2,0,33,,2
2025/11/27,2025/11/22,2025/11/12,2025118,E000097635,5541-511AA38,STITCH CAM,170,170,236,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097636,5541-512AA38,NEEDLE GUARD CAM,168,168,239,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097637,5541-513AA38,JACK GUARD CAM,168,168,237,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097638,5541-514AA38,JACK RAISING CAM,170,170,268,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097639,5541-516AA38,GATE CAM,2,2,4,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097640,5541-519AA38,JACK RAISING CAM,84,84,111,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097641,5541-566AA38,JACK GUARD CAM,168,168,234,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097642,5541-569AA38,CANCELLING CAM,168,168,198,,0
2025/11/27,2025/11/22,2025/11/12,2025118,E000097643,5541-569BA38,CANCELLING CAM,2,0,3,,2
2025/11/27,2025/11/22,2025/11/12,2025118,E000097644,5541-570AB38,RAISING CAM,168,168,204,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098599,5548-505AA34,PRESSER PLATE,44,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098600,5548-505BA34,PRESSER PLATE,21,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098601,5548-506AA34,NEEDLE GUARD,65,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098602,5548-511CA34,STITCH CAM,43,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098603,5548-511DA34,STITCH CAM,42,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098604,5548-511EA34,STITCH CAM,42,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098605,5548-511FA34,STITCH CAM,42,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098606,5548-512AA33,NEEDLE GUARD CAM,42,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098607,5548-512BA33,NEEDLE GUARD CAM,42,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098608,5548-514AA34,JACK RAISING CAM,43,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098609,5548-514BA34,JACK RAISING CAM,42,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098610,5548-516AA34,GATE CAM,2,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098611,5548-517AA34,GATE CAM,2,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098612,5548-521AA34,TRANSFER CAM,21,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098613,5548-521BA34,TRANSFER CAM,21,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098614,5548-522AA34,RAISING CAM,21,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098615,5548-523AA34,NEEDLE GUARD CAM,21,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098616,5548-526AA34,JACK RAISING CAM,21,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098617,5548-531AA34,STITCH CAM,42,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098618,5548-532AA33,NEEDLE GUARD CAM,42,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098619,5548-532BA33,NEEDLE GUARD CAM,42,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098620,5548-566AA34,JACK GUARD CAM,64,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098621,5548-566BA34,JACK GUARD CAM,1,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098622,5548-569AA34,CANCELLING CAM,65,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098623,5548-570AA34,RAISING CAM,64,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098624,5548-570BA34,RAISING CAM,64,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098625,5548-570CA34,GATE CAM,1,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098626,5548-570DA34,GATE CAM,1,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098627,5548-591AA34,NEEDLE ARRANGE CAM,1,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098628,5548-592AA34,JACK ARRANGE CAM,1,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098629,5548-593AA34,SELECT JACK ARRANGE CAM,1,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098630,5548-594AA34,SELECT JACK ARRANGE CAM,1,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098631,5548-624AA34,RECEIVE CAM (B),21,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098632,5548-625AA34,RECEIVE CAM (A),21,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098633,5548-625BA34,RECEIVE CAM,21,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098634,5548-626AA34,BLANK OUT CAM,1,0,0,,0
2026/01/07,2025/11/22,2025/12/17,2026012,E000098635,5548-627AA34,BLANK OUT CAM,1,0,0,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097380,5612-611BA34,STITCH CAM,74,74,148,,0
2025/11/28,2025/11/22,2025/11/28,202511,E000098173,5612-611BA34,STITCH CAM,38,38,74,,
2025/11/20,2025/11/22,2025/11/06,2025116,E000097381,5612-612AA34,OUTER GUARD CAM,68,68,133,,0
2025/11/28,2025/11/22,2025/11/28,202511,E000098174,5612-612AA34,OUTER GUARD CAM,36,36,65,,
2025/11/20,2025/11/22,2025/11/06,2025116,E000097382,5612-612BA34,OUTER GUARD CAM,6,0,9,,6
2025/11/20,2025/11/22,2025/11/06,2025116,E000097383,5612-613AA34,GATE CAM,2,2,6,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097384,5612-614AA34,GATE CAM,2,2,5,,0
2025/11/20,2025/11/22,2025/11/06,2025116,E000097385,5612-615AA34,RECEIVE CAM,36,36,74,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097902,59-506E24,NEEDLE GUARD,48,33,33,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097903,59-506F24,NEEDLE GUARD,2,2,7,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097904,59-511A24,KNIT CAM,98,38,38,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097905,59-512R24,WELT CAM,2,0,2,,2
2025/12/15,2025/11/22,2025/12/01,2025125,E000097909,59-607AC24,NEEDLE GUARD,46,8,8,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097910,59-607BC24,NEEDLE GUARD,2,2,3,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097911,59-608AC24,NEEDLE GUARD,2,2,2,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097906,59-611D24,KNIT CAM (H),98,17,17,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097907,59-611S24,KNIT CAM (H),96,34,34,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097908,59-615A24,WELT CAM (H),2,0,22,,2
2026/02/20,2025/11/22,2026/02/20,,E000099009,59-619S26,TUCK CAM (H),15,7,7,PJ-0633409,
2026/02/20,2025/11/22,2026/02/20,,E000099010,59-620S26,TUCK CAM (L),15,0,0,PJ-0633410,
2025/11/11,2025/11/22,2025/11/11,,E000098102,600-51930,GUARD CAM,4,1,1,PJ-0629703,
2025/11/11,2025/11/22,2025/11/11,,E000098100,600-53130S2,KNIT CAM,10,3,3,PJ-0629701,
2025/11/11,2025/11/22,2025/11/11,,E000098101,600-53230S2,TUCK CAM,100,22,22,PJ-0629702,
2025/11/25,2025/11/22,2025/11/10,2025117,E000097568,603-643AA,SINKER CAM,162,162,180,,0
2026/02/02,2025/11/22,2026/01/19,2026021,E000098930,603-643AA,SINKER CAM,81,18,18,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097569,603-643PA,SINKER CAM,20,20,33,,0
2026/02/02,2025/11/22,2026/01/19,2026021,E000098931,603-643PA,SINKER CAM,10,10,13,,0
2025/11/25,2025/11/22,2025/11/10,2025117,E000097570,603-644AA,SINKER GATE CAM,2,0,1,,2
2026/02/02,2025/11/22,2026/01/19,2026021,E000098932,603-644AA,SINKER GATE CAM,1,1,1,,0
2025/09/26,2025/11/22,2025/09/10,2025098,E000097063,6105-605AC42,NEEDLE GUARD,72,0,54,,72
2025/09/26,2025/11/22,2025/09/10,2025098,E000097064,6105-605BB38,NEEDLE GUARD,1,0,10,,1
2025/12/19,2025/11/22,2025/12/19,,E000098585,6105-626CA38,INNER GUARD CAM,72,48,48,PM-5161801,
2025/09/26,2025/11/22,2025/09/10,2025098,E000097065,6110-505AA38,PRESSER PLATE,73,0,5,,73
2025/09/26,2025/11/22,2025/09/10,2025098,E000097066,6110-506AA38,NEEDLE GUARD,73,0,6,,73
2025/09/26,2025/11/22,2025/09/10,2025098,E000097067,6110-511AA38,STITCH CAM,69,0,25,,69
2025/09/26,2025/11/22,2025/09/10,2025098,E000097068,6110-511BA38,STITCH CAM,4,0,3,,4
2025/09/26,2025/11/22,2025/09/10,2025098,E000097069,6110-512AB38,NEEDLE GUARD CAM,72,0,11,,72
2025/09/26,2025/11/22,2025/09/10,2025098,E000097062,6110-513AA,DROPLESS GUARD CAM,72,0,12,,72
2025/09/26,2025/11/22,2025/09/10,2025098,E000097070,6110-514AC38,JACK RAISING CAM,73,0,6,,73
2025/09/26,2025/11/22,2025/09/10,2025098,E000097071,6110-516AB38,GATE CAM,1,0,1,,1
2025/09/26,2025/11/22,2025/09/10,2025098,E000097072,6110-516BB38,GATE CAM,1,0,1,,1
2025/09/26,2025/11/22,2025/09/10,2025098,E000097073,6110-517AC38,GATE CAM,1,0,8,,1
2025/09/26,2025/11/22,2025/09/10,2025098,E000097204,6110-566AB38,JACK GUARD CAM,72,0,15,,72
2025/09/26,2025/11/22,2025/09/10,2025098,E000097075,6110-566BA38,JACK GUARD CAM,1,0,1,,1
2025/09/26,2025/11/22,2025/09/10,2025098,E000097076,6110-569AA38,CANCELLING CAM,73,0,9,,73
2025/09/26,2025/11/22,2025/09/10,2025098,E000097205,6110-570AB38,RAISING CAM,72,0,2,,72
2025/09/26,2025/11/22,2025/09/10,2025098,E000097206,6110-570BB38,RAISING CAM,72,0,1,,72
2025/09/26,2025/11/22,2025/09/10,2025098,E000097207,6110-570CB38,GATE CAM,1,0,4,,1
2025/09/26,2025/11/22,2025/09/10,2025098,E000097080,6110-570DA38,GATE CAM,1,0,2,,1
