ç´ïÔäJénì˙,î≠çsì˙,ëgóßäJénì˙,ê∂éYåééü,ì`ï[ÇmÇè,â¡çHïîî‘,ïîïiñº,ïKóvêî,ñ¢à¯ìñç›å…êî,éËéùÇøç›å…êî,ìæà”êÊíçï∂î‘çÜ,èoå…çœêî
2025/12/17,2025/10/01,2025/12/03,2025126,E000097951,479-515AA30,TUCKING CAM,280,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096648,479-515AA34,TUCKING CAM,300,125,125,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096679,479-515AA34,TUCKING CAM,300,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086093,479-516AA30,TUCK STITCH CAM,56,0,112,,56
2025/10/03,2025/10/01,2025/09/18,2025102,E000096517,479-516AA30,TUCK STITCH CAM,280,0,112,,280
2025/10/08,2025/10/01,2025/09/24,2025103,E000096556,479-516AA30,TUCK STITCH CAM,280,0,112,,280
2025/10/10,2025/10/01,2025/09/26,2025104,E000096587,479-516AA30,TUCK STITCH CAM,280,0,112,,280
2025/10/16,2025/10/01,2025/10/01,2025105,E000096618,479-516AA30,TUCK STITCH CAM,280,112,112,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096649,479-516AA30,TUCK STITCH CAM,300,0,0,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096680,479-516AA30,TUCK STITCH CAM,300,0,0,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096948,479-516AA30,TUCK STITCH CAM,280,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097028,479-516AA30,TUCK STITCH CAM,280,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097720,479-516AA30,TUCK STITCH CAM,280,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097769,479-516AA30,TUCK STITCH CAM,280,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097921,479-516AA30,TUCK STITCH CAM,280,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097952,479-516AA30,TUCK STITCH CAM,280,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086094,479-518AA30,WELT CAM,56,0,436,,56
2025/10/03,2025/10/01,2025/09/18,2025102,E000096518,479-518AA30,WELT CAM,280,0,436,,280
2025/10/08,2025/10/01,2025/09/24,2025103,E000096557,479-518AA30,WELT CAM,280,0,436,,280
2025/10/10,2025/10/01,2025/09/26,2025104,E000096588,479-518AA30,WELT CAM,280,0,436,,280
2025/10/16,2025/10/01,2025/10/01,2025105,E000096619,479-518AA30,WELT CAM,280,280,436,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096949,479-518AA30,WELT CAM,280,156,156,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097029,479-518AA30,WELT CAM,280,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097721,479-518AA30,WELT CAM,280,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097770,479-518AA30,WELT CAM,280,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097922,479-518AA30,WELT CAM,280,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097953,479-518AA30,WELT CAM,280,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096650,479-518AA34,WELT CAM,300,253,253,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096681,479-518AA34,WELT CAM,300,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086095,479-518HA30,WELT CAM,60,0,89,,60
2025/10/03,2025/10/01,2025/09/18,2025102,E000096519,479-518HA30,WELT CAM,300,0,89,,300
2025/10/08,2025/10/01,2025/09/24,2025103,E000096558,479-518HA30,WELT CAM,300,0,89,,300
2025/10/10,2025/10/01,2025/09/26,2025104,E000096589,479-518HA30,WELT CAM,300,0,89,,300
2025/10/16,2025/10/01,2025/10/01,2025105,E000096620,479-518HA30,WELT CAM,300,89,89,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096950,479-518HA30,WELT CAM,300,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097030,479-518HA30,WELT CAM,300,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097722,479-518HA30,WELT CAM,300,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097771,479-518HA30,WELT CAM,300,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097923,479-518HA30,WELT CAM,300,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097954,479-518HA30,WELT CAM,300,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096651,479-518HA34,WELT CAM,250,123,123,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096682,479-518HA34,WELT CAM,250,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086096,479-608AA30,NEEDLE GUARD,1,0,10,,1
2025/10/03,2025/10/01,2025/09/18,2025102,E000096520,479-608AA30,NEEDLE GUARD,5,0,10,,5
2025/10/08,2025/10/01,2025/09/24,2025103,E000096559,479-608AA30,NEEDLE GUARD,5,0,10,,5
2025/10/10,2025/10/01,2025/09/26,2025104,E000096590,479-608AA30,NEEDLE GUARD,5,0,10,,5
2025/10/16,2025/10/01,2025/10/01,2025105,E000096621,479-608AA30,NEEDLE GUARD,5,0,10,,5
2025/11/11,2025/10/01,2025/10/27,2025113,E000096951,479-608AA30,NEEDLE GUARD,5,5,10,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097031,479-608AA30,NEEDLE GUARD,5,5,5,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097723,479-608AA30,NEEDLE GUARD,5,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097772,479-608AA30,NEEDLE GUARD,5,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097924,479-608AA30,NEEDLE GUARD,5,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097955,479-608AA30,NEEDLE GUARD,5,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096652,479-608AA34,NEEDLE GUARD,5,0,8,,5
2025/10/24,2025/10/01,2025/10/09,2025107,E000096683,479-608AA34,NEEDLE GUARD,5,0,8,,5
2024/05/17,2025/10/01,2024/05/01,2024055,E000086097,479-615AA30,RAISING CAM (B),57,0,247,,57
2025/10/03,2025/10/01,2025/09/18,2025102,E000096521,479-615AA30,RAISING CAM (B),285,0,247,,285
2025/10/08,2025/10/01,2025/09/24,2025103,E000096560,479-615AA30,RAISING CAM (B),285,0,247,,285
2025/10/10,2025/10/01,2025/09/26,2025104,E000096591,479-615AA30,RAISING CAM (B),285,0,247,,285
2025/10/16,2025/10/01,2025/10/01,2025105,E000096622,479-615AA30,RAISING CAM (B),285,0,247,,285
2025/11/11,2025/10/01,2025/10/27,2025113,E000096952,479-615AA30,RAISING CAM (B),285,247,247,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097032,479-615AA30,RAISING CAM (B),285,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097724,479-615AA30,RAISING CAM (B),285,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097773,479-615AA30,RAISING CAM (B),285,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097925,479-615AA30,RAISING CAM (B),285,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097956,479-615AA30,RAISING CAM (B),285,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096653,479-615AA34,RAISING CAM (B),305,135,135,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096684,479-615AA34,RAISING CAM (B),305,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086098,479-616AA30,RAISING CAM (C),57,0,287,,57
2025/10/03,2025/10/01,2025/09/18,2025102,E000096522,479-616AA30,RAISING CAM (C),285,0,287,,285
2025/10/08,2025/10/01,2025/09/24,2025103,E000096561,479-616AA30,RAISING CAM (C),285,0,287,,285
2025/10/10,2025/10/01,2025/09/26,2025104,E000096592,479-616AA30,RAISING CAM (C),285,0,287,,285
2025/10/16,2025/10/01,2025/10/01,2025105,E000096623,479-616AA30,RAISING CAM (C),285,0,287,,285
2025/11/11,2025/10/01,2025/10/27,2025113,E000096953,479-616AA30,RAISING CAM (C),285,285,287,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097033,479-616AA30,RAISING CAM (C),285,2,2,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097725,479-616AA30,RAISING CAM (C),285,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097774,479-616AA30,RAISING CAM (C),285,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097926,479-616AA30,RAISING CAM (C),285,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097957,479-616AA30,RAISING CAM (C),285,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096654,479-616AA34,RAISING CAM (C),305,177,177,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096685,479-616AA34,RAISING CAM (C),305,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086099,479-619AA30,WELT CAM (B),39,0,305,,39
2025/10/03,2025/10/01,2025/09/18,2025102,E000096523,479-619AA30,WELT CAM (B),195,0,305,,195
2025/10/08,2025/10/01,2025/09/24,2025103,E000096562,479-619AA30,WELT CAM (B),195,0,305,,195
2025/10/10,2025/10/01,2025/09/26,2025104,E000096593,479-619AA30,WELT CAM (B),195,0,305,,195
2025/10/16,2025/10/01,2025/10/01,2025105,E000096624,479-619AA30,WELT CAM (B),195,195,305,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096954,479-619AA30,WELT CAM (B),195,110,110,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097034,479-619AA30,WELT CAM (B),195,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097726,479-619AA30,WELT CAM (B),195,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097775,479-619AA30,WELT CAM (B),195,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097927,479-619AA30,WELT CAM (B),195,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097958,479-619AA30,WELT CAM (B),195,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096655,479-619AA34,WELT CAM (B),200,138,138,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096686,479-619AA34,WELT CAM (B),200,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086100,479-620AA30,WELT CAM (C),39,0,388,,39
2025/10/03,2025/10/01,2025/09/18,2025102,E000096524,479-620AA30,WELT CAM (C),195,0,388,,195
2025/10/08,2025/10/01,2025/09/24,2025103,E000096563,479-620AA30,WELT CAM (C),195,0,388,,195
2025/10/10,2025/10/01,2025/09/26,2025104,E000096594,479-620AA30,WELT CAM (C),195,0,388,,195
2025/10/16,2025/10/01,2025/10/01,2025105,E000096625,479-620AA30,WELT CAM (C),195,195,388,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096955,479-620AA30,WELT CAM (C),195,193,193,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097035,479-620AA30,WELT CAM (C),195,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097727,479-620AA30,WELT CAM (C),195,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097776,479-620AA30,WELT CAM (C),195,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097928,479-620AA30,WELT CAM (C),195,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097959,479-620AA30,WELT CAM (C),195,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096656,479-620AA34,WELT CAM (C),200,182,182,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096687,479-620AA34,WELT CAM (C),200,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086101,479-623AA30,WELT CAM (B),18,0,78,,18
2025/10/03,2025/10/01,2025/09/18,2025102,E000096525,479-623AA30,WELT CAM (B),90,0,78,,90
2025/10/08,2025/10/01,2025/09/24,2025103,E000096564,479-623AA30,WELT CAM (B),90,0,78,,90
2025/10/10,2025/10/01,2025/09/26,2025104,E000096595,479-623AA30,WELT CAM (B),90,0,78,,90
2025/10/16,2025/10/01,2025/10/01,2025105,E000096626,479-623AA30,WELT CAM (B),90,0,78,,90
2025/11/11,2025/10/01,2025/10/27,2025113,E000096956,479-623AA30,WELT CAM (B),90,78,78,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097036,479-623AA30,WELT CAM (B),90,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097728,479-623AA30,WELT CAM (B),90,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097777,479-623AA30,WELT CAM (B),90,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097929,479-623AA30,WELT CAM (B),90,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097960,479-623AA30,WELT CAM (B),90,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096657,479-623AA34,WELT CAM (B),105,0,234,,105
2025/10/24,2025/10/01,2025/10/09,2025107,E000096688,479-623AA34,WELT CAM (B),105,0,234,,105
2024/05/17,2025/10/01,2024/05/01,2024055,E000086102,479-624AA30,WELT CAM (C),18,0,9,,18
2025/10/03,2025/10/01,2025/09/18,2025102,E000096526,479-624AA30,WELT CAM (C),90,0,9,,90
2025/10/08,2025/10/01,2025/09/24,2025103,E000096565,479-624AA30,WELT CAM (C),90,0,9,,90
2025/10/10,2025/10/01,2025/09/26,2025104,E000096596,479-624AA30,WELT CAM (C),90,0,9,,90
2025/10/16,2025/10/01,2025/10/01,2025105,E000096627,479-624AA30,WELT CAM (C),90,0,9,,90
2025/11/11,2025/10/01,2025/10/27,2025113,E000096957,479-624AA30,WELT CAM (C),90,9,9,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097037,479-624AA30,WELT CAM (C),90,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097729,479-624AA30,WELT CAM (C),90,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097778,479-624AA30,WELT CAM (C),90,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097930,479-624AA30,WELT CAM (C),90,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097961,479-624AA30,WELT CAM (C),90,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096658,479-624AA34,WELT CAM (C),105,0,11,,105
2025/10/24,2025/10/01,2025/10/09,2025107,E000096689,479-624AA34,WELT CAM (C),105,0,11,,105
2024/05/17,2025/10/01,2024/05/01,2024055,E000086103,479-627AA30,TUCKING CAM (B),28,0,250,,28
2025/10/03,2025/10/01,2025/09/18,2025102,E000096527,479-627AA30,TUCKING CAM (B),140,0,250,,140
2025/10/08,2025/10/01,2025/09/24,2025103,E000096566,479-627AA30,TUCKING CAM (B),140,0,250,,140
2025/10/10,2025/10/01,2025/09/26,2025104,E000096597,479-627AA30,TUCKING CAM (B),140,0,250,,140
2025/10/16,2025/10/01,2025/10/01,2025105,E000096628,479-627AA30,TUCKING CAM (B),140,140,250,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096958,479-627AA30,TUCKING CAM (B),140,110,110,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097038,479-627AA30,TUCKING CAM (B),140,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097730,479-627AA30,TUCKING CAM (B),140,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097779,479-627AA30,TUCKING CAM (B),140,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097931,479-627AA30,TUCKING CAM (B),140,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097962,479-627AA30,TUCKING CAM (B),140,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096659,479-627AA34,TUCKING CAM (B),150,99,99,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096690,479-627AA34,TUCKING CAM (B),150,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086104,479-628AA30,TUCKING CAM (C),28,0,78,,28
2025/10/03,2025/10/01,2025/09/18,2025102,E000096528,479-628AA30,TUCKING CAM (C),140,0,78,,140
2025/10/08,2025/10/01,2025/09/24,2025103,E000096567,479-628AA30,TUCKING CAM (C),140,0,78,,140
2025/10/10,2025/10/01,2025/09/26,2025104,E000096598,479-628AA30,TUCKING CAM (C),140,0,78,,140
2025/10/16,2025/10/01,2025/10/01,2025105,E000096629,479-628AA30,TUCKING CAM (C),140,78,78,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096959,479-628AA30,TUCKING CAM (C),140,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097039,479-628AA30,TUCKING CAM (C),140,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097731,479-628AA30,TUCKING CAM (C),140,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097780,479-628AA30,TUCKING CAM (C),140,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097932,479-628AA30,TUCKING CAM (C),140,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097963,479-628AA30,TUCKING CAM (C),140,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096660,479-628AA34,TUCKING CAM (C),150,111,111,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096691,479-628AA34,TUCKING CAM (C),150,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086105,479-651AB30,GATE CAM (B),1,0,30,,1
2025/10/03,2025/10/01,2025/09/18,2025102,E000096529,479-651AB30,GATE CAM (B),5,0,30,,5
2025/10/08,2025/10/01,2025/09/24,2025103,E000096568,479-651AB30,GATE CAM (B),5,0,30,,5
2025/10/10,2025/10/01,2025/09/26,2025104,E000096599,479-651AB30,GATE CAM (B),5,0,30,,5
2025/10/16,2025/10/01,2025/10/01,2025105,E000096630,479-651AB30,GATE CAM (B),5,0,30,,5
2025/11/11,2025/10/01,2025/10/27,2025113,E000096960,479-651AB30,GATE CAM (B),5,5,30,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097040,479-651AB30,GATE CAM (B),5,5,25,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097732,479-651AB30,GATE CAM (B),5,5,20,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097781,479-651AB30,GATE CAM (B),5,5,15,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097933,479-651AB30,GATE CAM (B),5,5,10,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097964,479-651AB30,GATE CAM (B),5,5,5,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096661,479-651AB34,GATE CAM (B),5,0,2,,5
2025/10/24,2025/10/01,2025/10/09,2025107,E000096692,479-651AB34,GATE CAM (B),5,0,2,,5
2024/05/17,2025/10/01,2024/05/01,2024055,E000086106,479-652AB30,GATE CAM (C),1,0,24,,1
2025/10/03,2025/10/01,2025/09/18,2025102,E000096530,479-652AB30,GATE CAM (C),5,0,24,,5
2025/10/08,2025/10/01,2025/09/24,2025103,E000096569,479-652AB30,GATE CAM (C),5,0,24,,5
2025/10/10,2025/10/01,2025/09/26,2025104,E000096600,479-652AB30,GATE CAM (C),5,0,24,,5
2025/10/16,2025/10/01,2025/10/01,2025105,E000096631,479-652AB30,GATE CAM (C),5,0,24,,5
2025/11/11,2025/10/01,2025/10/27,2025113,E000096961,479-652AB30,GATE CAM (C),5,5,24,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097041,479-652AB30,GATE CAM (C),5,5,19,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097733,479-652AB30,GATE CAM (C),5,5,14,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097782,479-652AB30,GATE CAM (C),5,5,9,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097934,479-652AB30,GATE CAM (C),5,4,4,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097965,479-652AB30,GATE CAM (C),5,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096662,479-652AB34,GATE CAM (C),5,0,8,,5
2025/10/24,2025/10/01,2025/10/09,2025107,E000096693,479-652AB34,GATE CAM (C),5,0,8,,5
2025/12/10,2025/10/01,2025/11/26,2025124,E000098199,5142-506AA34,NEEDLE GUARD,140,56,56,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098227,5142-506AA34,NEEDLE GUARD,105,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098268,5142-506AA34,NEEDLE GUARD,210,0,0,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098309,5142-506AA34,NEEDLE GUARD,210,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097317,5142-506AA38,NEEDLE GUARD,78,4,4,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000098200,5142-507AA34,NEEDLE GUARD,4,4,19,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098228,5142-507AA34,NEEDLE GUARD,3,3,15,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098269,5142-507AA34,NEEDLE GUARD,6,6,12,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098310,5142-507AA34,NEEDLE GUARD,6,6,6,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097318,5142-507AA38,NEEDLE GUARD,2,2,6,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000098201,5142-511AA34,KNIT CAM,400,65,65,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098229,5142-511AA34,KNIT CAM,300,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098270,5142-511AA34,KNIT CAM,962,0,0,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098311,5142-511AA34,KNIT CAM,600,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097319,5142-511AA38,KNIT CAM,624,45,45,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097320,5142-511SC38,KNIT CAM,312,19,19,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097321,5142-512AA38,WELT CAM,390,114,114,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000098202,5142-512AB34,WELT CAM,224,7,7,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098230,5142-512AB34,WELT CAM,168,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098271,5142-512AB34,WELT CAM,504,0,0,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098312,5142-512AB34,WELT CAM,336,0,0,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000098203,5142-514AA34,TUCK CAM,224,42,42,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098231,5142-514AA34,TUCK CAM,168,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098272,5142-514AA34,TUCK CAM,504,0,0,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098313,5142-514AA34,TUCK CAM,336,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097322,5142-514AA38,TUCK CAM,312,69,69,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097323,5142-516AA38,SEGMENT WELT CAM,44,9,9,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000098204,5142-516AB34,SEGMENT WELT CAM,32,6,6,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098232,5142-516AB34,SEGMENT WELT CAM,24,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098273,5142-516AB34,SEGMENT WELT CAM,88,0,0,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098314,5142-516AB34,SEGMENT WELT CAM,48,0,0,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000098205,5142-521AA34,KNIT CAM,564,36,36,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098233,5142-521AA34,KNIT CAM,423,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098274,5142-521AA34,KNIT CAM,704,0,0,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098315,5142-521AA34,KNIT CAM,846,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097324,5142-521AA38,KNIT CAM,392,132,132,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000098206,5142-522AB34,WELT CAM,80,12,12,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098234,5142-522AB34,WELT CAM,60,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098275,5142-522AB34,WELT CAM,100,0,0,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098316,5142-522AB34,WELT CAM,120,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097325,5142-522AB38,WELT CAM,24,24,24,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000098207,5142-524AA34,TUCK CAM,368,52,52,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098235,5142-524AA34,TUCK CAM,276,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098276,5142-524AA34,TUCK CAM,414,0,0,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098317,5142-524AA34,TUCK CAM,552,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097326,5142-524AA38,TUCK CAM,234,106,106,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000098208,5142-524BA34,TUCK CAM,88,10,10,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098236,5142-524BA34,TUCK CAM,66,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098277,5142-524BA34,TUCK CAM,132,0,0,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098318,5142-524BA34,TUCK CAM,132,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097327,5142-524BA38,TUCK CAM,52,10,10,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000098209,5142-525AB34,WELT CAM,704,15,15,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098237,5142-525AB34,WELT CAM,528,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098278,5142-525AB34,WELT CAM,844,0,0,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098319,5142-525AB34,WELT CAM,1056,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097328,5142-525AB38,WELT CAM,390,15,15,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000098210,5142-529AA34,WW CAM,88,22,22,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000098238,5142-529AA34,WW CAM,66,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098279,5142-529AA34,WW CAM,132,0,0,,0
2025/12/24,2025/10/01,2025/12/10,2025128,E000098320,5142-529AA34,WW CAM,132,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097329,5142-529AA38,WW CAM,52,14,14,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098280,5142-531BA34,KNIT CAM,280,14,14,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098281,5142-532AA34,WELT CAM,304,4,4,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098282,5142-534AA34,TUCK CAM,96,9,9,,0
